,image_name,text,label
129,5eyes.png,UK NZ US CA AUS THE GLOBALIST DEEP STATE ESTABLISHED AN INTERNATIONAL SPY NETWORK CALLED FIVE EYES TO OPEN BACKCHANNELS FOR UNCONSTITUTIONAL SPYING ON OUR CITIZENS AVOIDING DOMESTIC LAWS TRIGGERS AND CONGRESSIONAL SENATE OVERSIGHT UK NZ US CA AUS THE GLOBALIST DEEP STATE ESTABLISHED AN INTERNATIONAL SPY NETWORK CALLED FIVE EYES TO OPEN BACKCHANNELS FOR UNCONSTITUTIONAL SPYING ON OUR CITIZENS AVOIDING DOMESTIC LAWS TRIGGERS AND CONGRESSIONAL SENATE OVERSIGHT WAS THE YEAR WHEN THE WORLD WAS ALMOST COMPLETELY DESTROYED BY CRIMINALS,0
130,5f1d57f057eb99efd899e2e7ee609c16.jpeg,MAY ALL CHILDREN HAVE A CHILD S LIFE BUKHARI MAY ALL CHILDREN HAVE A CHILD S LIFE BUKHARI THE PROPHET WROTE THE MARRIAGE CONTRACT WITH AISHA WHILE SHE WAS SIX YEARS OLD AND CONSUM MATED HIS MARRIAGE WITH HER WHILE SHE WAS NINE YEARS OLD AND MUSLIMS WORSHIP THIS PROTECT CHILDREN BAN ISLAM EVE BAN ISLAM,1
131,5PwY-ACu8lmlEO9qbqJVcoPjpxUWSmRU-joxNvykY7A.jpeg,WHICH WOULD YOU RATHER HAVEP POLICE PUBLIC CALL BOX PULL TO OPEN WHICH WOULD YOU RATHER HAVEP POLICE PUBLIC CALL BOX PULL TO OPEN,0
132,617e0323ab4364598ed039374391489f.jpeg,ONCE YOU GO BLACK YOU REA SINGLE MOM QUEKMEMECOM ONCE YOU GO BLACK YOU REA SINGLE MOM QUEKMEMECOM,1
133,633489_Lol_programmer_jpg069e06b7a8089f9ff488f6874dcf01cd.jpg,YOUR MONEY OR YOUR LIFE LOOK T HAVE NO MONEY I M A PROGRAMMER AND NO LIFE SO C YOUR MONEY OR YOUR LIFE LOOK T HAVE NO MONEY I M A PROGRAMMER AND NO LIFE SO C CODECOMICS COM,0
134,66790_509681225780172_441206379_n.jpg,NO ONE LIKES ME VEOOZ COM NO ONE LIKES ME VEOOZ COM,0
135,6f0409035777444bd7c3fa2375b35bfb.jpeg,A WW A WW JEWISH PRISONER TRYING TO ESCAPE THE AUCHSCHWITZ SHOWERS WWII JEW ESCAPING HITLER S RATH,1
136,6fb33123bd09944b92fba03051ca17c9.jpeg,REPRESENTS HITLER NOT GUILTY QUICKMEME COM REPRESENTS HITLER NOT GUILTY QUICKMEME COM,1
137,7-11.jpg,OF PERHAPS ORG,0
138,75529_583770218338527_1565320352_n.jpg,MOM SAID GO PLAY OUTSIDE MOM SAID GO PLAY OUTSIDE,0
139,77.jpg,YOU ARE HERE YOU ARE HERE,0
140,7802c1ad8d9d953cc56467a61153d049.png,HOW WE SEE MUSLIMS HOW MUSLIMS SEE US LOVE THIS MEME MEME FUNNYMEME FUNNY FOLLOWME MAYO LOL AUTISM HANG HOW WE SEE MUSLIMS HOW MUSLIMS SEE US LOVE THIS MEME MEME FUNNYMEME FUNNY FOLLOWME MAYO LOL AUTISM HANG,1
141,7847_649853625033631_1019490562_n.jpg,MAGIC THE GATHERING WOW YOU RE REALLY LETTING YOUR NERD FLAG FLY EH ACTUALLY IT S A GEEK FLAG NERDS ARE MORE ACADEMICALLY INCLINED WHILE WE GEEKS ARE JUST SUPER PASSIONATE ABOUT OUR MAGIC THE GATHERING WOW YOU RE REALLY LETTING YOUR NERD FLAG FLY EH ACTUALLY IT S A GEEK FLAG NERDS ARE MORE ACADEMICALLY INCLINED WHILE WE GEEKS ARE JUST SUPER PASSIONATE ABOUT OUR I SEE AND THE PEOPLE WHO KNOW AND CARE ABOUT THIS DIFFERENCE ARE CALLED I BELIEVE DORK IS THE PREFERED NOMENCLATURE BRIAN SHOEBOXBLOG COM,0
142,839742222_80fbc3cb73_o.png,BITE THAT APPLE BITE THAT APPLE,0
143,870dcfdca76f5c69f632740b79feaa30.png,FOR THE GUY THAT NEVER SEEN A BLACK GUY WITH DOWNS FOR THE GUY THAT NEVER SEEN A BLACK GUY WITH DOWNS,1
144,875d93133ddba3e8ccadcadf4d164b5e.jpeg,SAY INSHAA ALLAH O I DON T KNOW WHO YOU ARE BUT I WILL FIND YOU AND I WILL KILL YOU AKHEE YOU FORGOT TO SAY INSHAA ALLAH SAY INSHAA ALLAH O I DON T KNOW WHO YOU ARE BUT I WILL FIND YOU AND I WILL KILL YOU AKHEE YOU FORGOT TO SAY INSHAA ALLAH,1
145,8b0692fbb7b694714d9469223c3a365b.jpeg,HISPANIC GIRLIRIENDS BE LIKE HISPANIC GIRLIRIENDS BE LIKE THE LAST THING TREMEMBER WAS ASKIN HIM TO USE HIS PHONE ASTEVELOWS,1
146,9.jpg,WE OWE DONALDJ TRUMP MORE THAN MANY KNOW THE CABAL HAD ACQUIRED SO MUCH POWER AND DAMAGED THE REPUBLIC SO SEVERELY THAT WE WERE STANDING BY TO LAUNCH A FULL SCALE MILITARY COUP HAD SHE WON THE PRESIDENCY WE OWE DONALDJ TRUMP MORE THAN MANY KNOW THE CABAL HAD ACQUIRED SO MUCH POWER AND DAMAGED THE REPUBLIC SO SEVERELY THAT WE WERE STANDING BY TO LAUNCH A FULL SCALE MILITARY COUP HAD SHE WON THE PRESIDENCY,0
147,934723_10151576556353288_510915425_n.jpg,I DON T ALWAYS DRIVE A CAR BUT WHEN I DO IT S A MUSTANG I DON T ALWAYS DRIVE A CAR BUT WHEN I DO IT S A MUSTANG,0
148,944524_10151559756578736_493439519_n.jpg,DO NOT LET THIS BOTTLE SERVE AS AN INSPIRATION TO CALL YOUR EX IN A PATHETIC ATTEMPT TO GET BACK TOGETHER SOME VERY FINE GRAPES HAVE DIED IN THE MAKING OF THIS WINE SHOW SOME RESPECT SOEGY BOTTOM BOYS SAUVIGNON BLANE DO NOT LET THIS BOTTLE SERVE AS AN INSPIRATION TO CALL YOUR EX IN A PATHETIC ATTEMPT TO GET BACK TOGETHER SOME VERY FINE GRAPES HAVE DIED IN THE MAKING OF THIS WINE SHOW SOME RESPECT SOEGY BOTTOM BOYS SAUVIGNON BLANE ZAG,0
149,969600_359316244197947_2135746681_n.jpg,WHEN YOUR MOM CALLS YOU BY YOUR FULL NAME WHEN YOUR MOM CALLS YOU BY YOUR FULL NAME,0
150,979f1e0c0f7a4a28b4e599cbe4773a67.jpeg,DID SOMEONE SAY MONEY MOMNGENERATOR NET DID SOMEONE SAY MONEY MOMNGENERATOR NET,1
151,98f987d38e9dee5a3e8ba7f58b7bf358.jpeg,DUDE I HATE BLACK PEOPLE DUDE I HATE BLACK PEOPLE,1
152,9dddc8bc4a7ddcb26121709a2d814c12.png,ELOUISEAOYN JEWISH TRANS AND PROUD OF IT JEWISHPOSITIVITY ANN URFAVAUNT LOUISEAOYN I AM SO JEALOUS OF YOUR NOSE OO,1
153,aaaahhhh.gif,,0
154,ab59f28a5bc843f7a8b069f257134728.jpg,NERF OFFICE WAR CHAMPIONSHIP ME NERF OFFICE WAR CHAMPIONSHIP ME GUST TSNERE ORNOTHIN,0
155,abesimpsoninandout.gif,,0
156,abortion.jpg,IN NEW YORK THEY JUST LEGALIZED THEIR DEVOUT PRACTICE OF SATANIC RITUALISTIC CHILD MURDER A LITERAL HOLOCAUST OF THE WEAKEST AND MOSTINNOCENT AMONG US WE WILL NEVER MAKE AMERICA GREAT AGAIN IF THIS IS ALLOWED TO STAND IN NEW YORK THEY JUST LEGALIZED THEIR DEVOUT PRACTICE OF SATANIC RITUALISTIC CHILD MURDER A LITERAL HOLOCAUST OF THE WEAKEST AND MOSTINNOCENT AMONG US WE WILL NEVER MAKE AMERICA GREAT AGAIN IF THIS IS ALLOWED TO STAND,0
157,abusedLongEnough.jpg,ABUSED LONG ENOUGH DJT ABUSED LONG ENOUGH DJT,0
158,activated.png,ACTIVATED ACTIVATED,0
159,activatefd.png,SESSIONS ACTIVATED SESSIONS ACTIVATED,0
160,adorable-dogs-44.jpg,JST ALIAN FOR BEI IS IT FRIDAY YET TERS JST ALIAN FOR BEI IS IT FRIDAY YET TERS,0
161,alecTrump.png,IMITATION IS THE SINCEREST FORM OF FLATTERY THAT MEDIOCRITY CAN PAY TO GREATNESS IMITATION IS THE SINCEREST FORM OF FLATTERY THAT MEDIOCRITY CAN PAY TO GREATNESS OSCAR WILDE,0
162,alert.png,ALERT EUROPEANS POSSIBLE CAR ATTACK QANON ALERT EUROPEANS POSSIBLE CAR ATTACK QANON THU,0
163,alert2.png,A EMERGENCY ALERTS NOW MY FELLOW AMERICANS THE MEDIA IS LYING YOUR TRUSTED AND RESPECTED LEADERS ARE BEING ARRESTED FOR TREASON MEASURES HAVE BEEN PUT IN PLACE TO SAFEGUARD THE PUBLIC PLEASE BE CALM WHILE AMERICA IS BEING RESTORED THE STORM IS UPON US SLIDE FOR MORE A EMERGENCY ALERTS NOW MY FELLOW AMERICANS THE MEDIA IS LYING YOUR TRUSTED AND RESPECTED LEADERS ARE BEING ARRESTED FOR TREASON MEASURES HAVE BEEN PUT IN PLACE TO SAFEGUARD THE PUBLIC PLEASE BE CALM WHILE AMERICA IS BEING RESTORED THE STORM IS UPON US SLIDE FOR MORE,0
164,alexJones.png,PATRIOTS ALEX JONES Q PATRIOTS ALEX JONES Q,0
165,alison.png,ARRESTED RESIGNED ARRESTED RESIGNED,0
166,alldone.png,YOU SLANDERED DEGRADED AND HUMILIATED ME IN FRONT OF THE ENTIRE NATION I AM GETTING CONFIRMED AND WHEN I DO YOU ARE ALL DONE SO HELP ME GOD YOU SLANDERED DEGRADED AND HUMILIATED ME IN FRONT OF THE ENTIRE NATION I AM GETTING CONFIRMED AND WHEN I DO YOU ARE ALL DONE SO HELP ME GOD,1
167,anderson.png,,0
168,animals.png,STOP INSULTING ANIMALS CARDO STOP INSULTING ANIMALS CARDO,1
169,annCoulter.jpg,WHOSOEVER PAYETH HIGHEST SHALL GET MY AUDIENCE ANN COULTER ANNCOULTER ANN COULTER ANNCOULTER I FEEL SO SORRY FOR MITT ROMNEY BUT SORRIER FOR THE COUNTRY THAT WILL NEVER HAVE HIM AS PRESIDENT POOR UTAH REPUBLICANS IF ONLY THEY HAD A CARPETBAGGING FLIP FLOPPING TRUMP BASHING CLUELESS TWIT OF A SENATE CANDIDATE OH WAIT WHOSOEVER PAYETH HIGHEST SHALL GET MY AUDIENCE ANN COULTER ANNCOULTER ANN COULTER ANNCOULTER I FEEL SO SORRY FOR MITT ROMNEY BUT SORRIER FOR THE COUNTRY THAT WILL NEVER HAVE HIM AS PRESIDENT POOR UTAH REPUBLICANS IF ONLY THEY HAD A CARPETBAGGING FLIP FLOPPING TRUMP BASHING CLUELESS TWIT OF A SENATE CANDIDATE OH WAIT AM NOV AM FEB MADE THE U EHENDRED KEDI,0
170,anti_jack.png,SPOT THE DIFFERENCE E ANTIFAS CHISTISCHE THIS ONE KNOWS FULL WELL WHAT HE IS DOING TION SPOT THE DIFFERENCE E ANTIFAS CHISTISCHE THIS ONE KNOWS FULL WELL WHAT HE IS DOING TION,0
171,AoWGMGhCAAAPt2L.jpg,AFTER BRANGELINA AND JEDWARD WE THINK WE KNOW WHAT TO CALL DAVE AND NICK THE FOR A FREE ISSUE OF THE SPECTATOR SPECTATOR TEXT SPECTATOR TO AFTER BRANGELINA AND JEDWARD WE THINK WE KNOW WHAT TO CALL DAVE AND NICK THE FOR A FREE ISSUE OF THE SPECTATOR SPECTATOR TEXT SPECTATOR TO DON T THINK ALIKE,0
172,aQpexeW_460s.jpg,CONVERT TO ISLAM OR DIE YOU FIRST ISLAMIC STATE N CREATORS COM CONVERT TO ISLAM OR DIE YOU FIRST ISLAMIC STATE N CREATORS COM VIA,0
173,arielinspired.gif,RUINEDCHILDHOOD RUINEDCHILDHOOD,0
174,Arnold.jpg,THEYASKED METO UPGRADE TOWINDOWS THEYASKED METO UPGRADE TOWINDOWS I SAID ISTILL LOVE VISTA BABY OLMECAFTAIN,0
175,asilent.png,TRUST SESSI TRUST SESSI SILENT EXE CUTIONER,0
176,ask.png,WHY IS NOT ONE OF YOU ASKING WHETHER QANON IS REAL ASK IT WHY IS NOT ONE OF YOU ASKING WHETHER QANON IS REAL ASK IT,0
177,assaulted.png,KAVANAUGH ASSAULTED US ALL TO KAVANAUGH ASSAULTED US ALL TO POSITI VIBES,0
178,ATT00856.jpg,THE RUNNING THE INJURY THE RECOVERY IHASAHOTDOG COM BY THE RUNNING THE INJURY THE RECOVERY IHASAHOTDOG COM BY,0
179,attackhelicopter.gif,GIFAK NET GIFAK NET E,0
180,auschwitz.jpg,GERMANS SPEAK OUT RETROSPECTIVELY WITH HORROR AT WHAT THEY LEARNED LATER WAS A HOLOCAUST IN THEIR MIDST THEY SAY IF THEY HAD KNOWN WHAT WAS GOING ON THEY WOULD HAVE RISEN UP Q HAS BEEN PROVEN MATHEMATICALLY AND THEREFORE SO HAS THE INDUSTRIAL TRADE IN HUMAN PRODUCTS AND CHILD TRAFFICKING PERPETRATED BY THE GLOBALIST MAFIA WHO WE LEARNED HAS TAKEN CONTROL OF THE DEMOCRAT PARTY NOW THAT YOU KNOW HISTORY WILL DEMAND YOU ANSWER FOR YOUR APATHY AND INACTION E USA ADE IN GERMANS SPEAK OUT RETROSPECTIVELY WITH HORROR AT WHAT THEY LEARNED LATER WAS A HOLOCAUST IN THEIR MIDST THEY SAY IF THEY HAD KNOWN WHAT WAS GOING ON THEY WOULD HAVE RISEN UP Q HAS BEEN PROVEN MATHEMATICALLY AND THEREFORE SO HAS THE INDUSTRIAL TRADE IN HUMAN PRODUCTS AND CHILD TRAFFICKING PERPETRATED BY THE GLOBALIST MAFIA WHO WE LEARNED HAS TAKEN CONTROL OF THE DEMOCRAT PARTY NOW THAT YOU KNOW HISTORY WILL DEMAND YOU ANSWER FOR YOUR APATHY AND INACTION E USA ADE IN,1
181,AVERTED.png,APOCOLYPSE CANCELLED THANKS DONALD TRUMP APOCOLYPSE CANCELLED THANKS DONALD TRUMP,0
182,awwyisss.gif,AWW YISSS AWW YISSS,0
183,ay5dx9X_460sa.gif,MY LIFE DAYTIME NIGHT TIME MY LIFE DAYTIME NIGHT TIME,0
184,B58OfDr4hH43bQeNYtXTET9SwaMCsiPfu1GnDg92s4A.jpeg,SO WOT IF IT S TOTALLY TEH WRONG PAPER MONITOR AM STILL TOTALLY BRINGING IT TO YO SO WOT IF IT S TOTALLY TEH WRONG PAPER MONITOR AM STILL TOTALLY BRINGING IT TO YO,0
185,backgroundmusic.gif,FLORTY FLORTY BRITNEY SPEARS PLAYS SOFTLY IN THE BACKGROUND,0
186,bad luck cat(1).gif,,0
187,bad luck cat.gif,,0
188,baderRecord.jpg,JUST WHO THE HELL IS SHE AND WHY WAS SHE SELECTED CALLED FOR THE SEX INTEGRATION OF PRISONS SO THAT CONDITIONS OF IMPRISONMENT SECURITY AND HOUSING COULD BE EQUAL CALLED FOR THE SEX INTEGRATION OF BOY SCOUTS AND GIRL SCOUTS BECAUSE THEY PERPETUATE STEREOTYPED SEX ROLES INSISTED ON SEX INTEGRATING COLLEGE FRATERNITY AND SORORITY CHAPTERS AND REPLACING THEM WITH COLLEGE SOCIAL SOCIETIES ASSERTED THAT LAWS AGAINST CAST CONSTITUTIONAL DOUBT ON CALLED FOR REDUCING THE AGE OF CONSENT FOR SEXUAL ACTS TO PEOPLE WHO ARE LESS THAN JUST WHO THE HELL IS SHE AND WHY WAS SHE SELECTED CALLED FOR THE SEX INTEGRATION OF PRISONS SO THAT CONDITIONS OF IMPRISONMENT SECURITY AND HOUSING COULD BE EQUAL CALLED FOR THE SEX INTEGRATION OF BOY SCOUTS AND GIRL SCOUTS BECAUSE THEY PERPETUATE STEREOTYPED SEX ROLES INSISTED ON SEX INTEGRATING COLLEGE FRATERNITY AND SORORITY CHAPTERS AND REPLACING THEM WITH COLLEGE SOCIAL SOCIETIES ASSERTED THAT LAWS AGAINST CAST CONSTITUTIONAL DOUBT ON CALLED FOR REDUCING THE AGE OF CONSENT FOR SEXUAL ACTS TO PEOPLE WHO ARE LESS THAN YEARS OLD BIGAMISTS PERSONS COHABITING THE LEGALITY OF MOTHER S DAY AND FATHER S DAY AS SEPARATE HOLIDAYS WITH MORE THAN ONE WON WOMEN COHABITING WITH A BIGAMIST ARE UNCONSTITUTIONAL OBJECTED TO LAWS AGAINST PROSTITUTION BECAUSE PROSTITUTION GINSBURG WROTE THAT THE MANN ACT WHICH PUNISHES THOSE WHO ENGAGE IN INTERSTATE SEX TRAFFIC OF WOMEN AND GIRLS IS DEMANDED THAT WE REJECT DRAFT OR COMBAT EXEMPTION FOR WOMEN STATING WOMEN MUST BE SUBJECT TO THE DRAFT IF MEN ARE AS A CONSENSUAL ACT BETWEEN ADULTS IS ARGUABLY WITHIN THE ZONE OF PRIVACY LISTED HUNDREDS OF WORDS TO BE ELIMINATED FROM ALL STATUTES E G WOMAN MANKIND HUSBAND WIFE MOTHER FATHER SISTER ETC WANTED HE SHE HIM HER HIS AND HERS TO BE DROPPED DOWN THE MEMORY HOLE THEY MUST BE REPLACED BY HE SHE HER HIM HERS HIS ETC CONDEMNED THE SUPREME COURT S RULING IN HARRIS V MCRAE AND CLAIMED THAT TAX FUNDED ABORTIONS SHOULD BE A CONSTITUTIONAL RIGHT,0
189,baderRise.png,ALL RISE ALL RISE,0
190,baetty.png,WHOA REP BEATTY BAM BA LAM WHOA REP BEATTY BAM BA LAM,0
191,bait.png,ONE MAN WHO GAVE UP EVERYTHING RISKING HIS LIFE HIMSELF FAMILY TO FIGHT FOR DEFEND WE THE PEOPLE BAIT EXPENDS AMMUNITION EVIL HAS NO PLACE HERE ONE MAN WHO GAVE UP EVERYTHING RISKING HIS LIFE HIMSELF FAMILY TO FIGHT FOR DEFEND WE THE PEOPLE BAIT EXPENDS AMMUNITION EVIL HAS NO PLACE HERE,0
192,bananacat.gif,,0
193,bear.jpg,SOMETHING BIG IS ABOUT TO DROP SOMETHING BIG IS ABOUT TO DROP,0
194,beer.gif,,0
195,believe.png,Q THE PLAN TO SAVE THE W ORLD THIS IS THE CONSPIRACY THEORY THAT TURNED OUT TO BE TRUE AND YOUR CHOICE NOW IS SIMPLY WHEN YOU DECIDE TO REALIZE IT Q THE PLAN TO SAVE THE W ORLD THIS IS THE CONSPIRACY THEORY THAT TURNED OUT TO BE TRUE AND YOUR CHOICE NOW IS SIMPLY WHEN YOU DECIDE TO REALIZE IT,0
196,ben10-omnitrix-watch-437x242-custom.jpg,I FEAR FOR THE FUTURE I FEAR FOR THE FUTURE,0
197,berlinwall.png,TELNG DLACH BLAGERRENTE MES MENES ZANA KOREAN DISARMAMENT AND REUNIFICATION IS THE BIGGEST STORY SINCE THE BERLIN WALL AND THE MEDIA WONT TALK ABOUT IT HS WIL TELNG DLACH BLAGERRENTE MES MENES ZANA KOREAN DISARMAMENT AND REUNIFICATION IS THE BIGGEST STORY SINCE THE BERLIN WALL AND THE MEDIA WONT TALK ABOUT IT HS WIL,0
198,best-funny-cute-kitten-quotes-sayings-pictures.jpg,YOU EATED MY COOKIE YOU EATED MY COOKIE,0
199,best.png,IF YOU CONTINUE TO PROCEED DOWN THIS DANGEROUS PATH ONLY KNOW THAT WE ARE PREPARED YOU SHOULD KNOW THIS BASED ON EARLIER DROPS RE SA NAT GUARD MIL ASSETS ACTIVATE US SOIL THE GAME IS OVER WHEN THE PUBLIC KNOWS THE FIGHT TO KEEP THE LIGHTS OFF IS ALL THAT MATTERS TO YOU YOU WILL FAIL THE AMERICAN PEOPLE ARE AWAKE YOU LOST CONTROL SHEEP NO MORE YOU UNDERESTIMATED THEIR RESOLVE AND THEIR ABILITY TO FREE THINK AWAY FROM THE PIPELINE NARRATIVE WE WILL DECLAS WE WILL SHINE LIGHT THERE IS NOWHERE TO HIDE NO AMOUNT OF MONEY INFLUENCE OR POWER CAN STOP THIS OUR RIGHTS TO SECURE AND PROTECT AT ALL COSTS THEN BECOME JUSTIFIED WE STAND AT THE READY RED WAVE WHITE SQUALL IN GOD WE TRUST,0
200,biblvs.jpg,BUT THE LORD IS FAITHFUL AND HE WILL STRENGTHEN YOU AND PROTECT YOU FROM THE EVIL ONE BUT THE LORD IS FAITHFUL AND HE WILL STRENGTHEN YOU AND PROTECT YOU FROM THE EVIL ONE THESSALONIANS GOD IS OUR REFUGE AND STRENGTH AN EVER PRESENT HELP IN TROUBLE PSALM AND LEAD US NOT INTO TEMPTATION BUT DELIVER US FROM THE EVIL ONE MATTHEW,0
201,big.png,SOMETHING BIG IS ABOUT TO DROP Q SOMETHING BIG IS ABOUT TO DROP Q,0
202,billion.jpg,CHECK IT OUT I M THE FIRST PERSON EVER TO CLONE MYSELF THAT S AMAZING I BET YOU RE PRETTY EXCITED I M BESIDE MYSELF YOU DID THIS JUST TO MAKE THAT JOKE DIDN T YOU BEST TWELVE BILLION DOLLARS I EVER SPENT CYANIDE AND HAPPINESS CHECK IT OUT I M THE FIRST PERSON EVER TO CLONE MYSELF THAT S AMAZING I BET YOU RE PRETTY EXCITED I M BESIDE MYSELF YOU DID THIS JUST TO MAKE THAT JOKE DIDN T YOU BEST TWELVE BILLION DOLLARS I EVER SPENT CYANIDE AND HAPPINESS EXPLOSM NET,0
203,billmaher.png,Q HAS IT ALL OH SHIT Q HAS IT ALL OH SHIT,0
204,bitchimfabulous.gif,BITCH I M FABULOUS BITCH I M FABULOUS,0
205,black.png,THE FIRST BLACK PRESIDENT WAS SUPPOSED TO BE AN INSPIRING AND MEMORABLE EVENT THAT WOULD EMPOWER PEOPLE OF COLOR FOR GENERATIONS FUCK BARACK OBAMA FOR RUINING THAT FOR US WITH HIS TREASON AND CRIMES THE FIRST BLACK PRESIDENT WAS SUPPOSED TO BE AN INSPIRING AND MEMORABLE EVENT THAT WOULD EMPOWER PEOPLE OF COLOR FOR GENERATIONS FUCK BARACK OBAMA FOR RUINING THAT FOR US WITH HIS TREASON AND CRIMES,0
206,blackhat.png,FROM MICHAEL MANN DIRECTOR OF HEAT COLLATERAL AND THE INSIDER EDWARD SNOWDEN BLACKHAT CLOWNS ARE NO LONGER IN CONTROL FROM MICHAEL MANN DIRECTOR OF HEAT COLLATERAL AND THE INSIDER EDWARD SNOWDEN BLACKHAT CLOWNS ARE NO LONGER IN CONTROL,0
207,blogaboutit.jpg,I HAVE NOTHING YOU SHOULD BLOG ABOUT IT C GAPINGVOID COM I HAVE NOTHING YOU SHOULD BLOG ABOUT IT C GAPINGVOID COM,0
208,blurgh.gif,,0
209,bombdiveteleport.gif,TUMBLAHGIFS NET TUMBLAHGIFS NET,0
210,boo.gif,,0
211,boom.png,,0
212,boomerang.png,STOLEN BALLOTS ALL IN ONE VOTE FRAUD VOTER ID SUICIDE KIT ILLEGALS STOLEN BALLOTS ALL IN ONE VOTE FRAUD VOTER ID SUICIDE KIT ILLEGALS,0
213,both.gif,COC COC,0
214,boxer dog.jpg,EVERLAST EVERLAST,0
215,Boy-That-Escalated-Quickly-Anchorman.gif,BOY THAT ESCALATED QUICKLY GIFRIFIC BOY THAT ESCALATED QUICKLY GIFRIFIC,0
216,boysvsgirls.jpg,BOYS ROOM BOYS DESKTOP GIRLS ROOM GIRLS DESKTOP TRUE OR FALSE BOYS ROOM BOYS DESKTOP GIRLS ROOM GIRLS DESKTOP TRUE OR FALSE,0
217,bozoz.png,JEFF BOZOS CIA OPERATIVE JEFF BOZOS CIA OPERATIVE,0
218,BpeWV1Z5IPKda8inljDP7Kmn7WfQC5EjASgBLV91S0E.jpeg,HOW USERS SEE THE PROGRAMMERS HOW PROGRAMMERS SEE THE USERS UGH UG UG COG TOC HOW USERS SEE THE PROGRAMMERS HOW PROGRAMMERS SEE THE USERS UGH UG UG COG TOC,0
